sep=,
2022-04-02 17:04:55,0.8269 Vrms
2022-04-02 17:04:56,0.8155 Vrms
2022-04-02 17:04:57,0.8818 Vrms
2022-04-02 17:04:58,0.7315 Vrms
2022-04-02 17:04:59,0.8388 Vrms
2022-04-02 17:05:00,0.6870 Vrms
2022-04-02 17:05:01,0.6676 Vrms
2022-04-02 17:05:02,0.7704 Vrms
2022-04-02 17:05:03,0.8901 Vrms
2022-04-02 17:05:04,0.7863 Vrms
2022-04-02 17:05:05,0.8083 Vrms
2022-04-02 17:05:06,0.8343 Vrms
2022-04-02 17:05:07,0.7357 Vrms
2022-04-02 17:05:08,0.6604 Vrms
2022-04-02 17:05:09,0.8153 Vrms
2022-04-02 17:05:10,0.6451 Vrms
2022-04-02 17:05:11,0.8746 Vrms
2022-04-02 17:05:12,0.7663 Vrms
2022-04-02 17:05:13,0.7122 Vrms
2022-04-02 17:05:14,0.9780 Vrms
2022-04-02 17:05:15,0.8204 Vrms
2022-04-02 17:05:16,0.7610 Vrms
2022-04-02 17:05:17,0.8371 Vrms
2022-04-02 17:05:18,0.7966 Vrms
2022-04-02 17:05:19,0.7363 Vrms
2022-04-02 17:05:20,0.7212 Vrms
2022-04-02 17:05:21,0.6828 Vrms
2022-04-02 17:05:22,0.6698 Vrms
2022-04-02 17:05:23,0.7210 Vrms
2022-04-02 17:05:24,0.6564 Vrms
2022-04-02 17:05:25,0.6718 Vrms
2022-04-02 17:05:26,0.7154 Vrms
2022-04-02 17:05:27,0.7521 Vrms
2022-04-02 17:05:28,0.7598 Vrms
2022-04-02 17:05:29,0.7460 Vrms
2022-04-02 17:05:30,0.7567 Vrms
2022-04-02 17:05:31,0.7667 Vrms
2022-04-02 17:05:32,0.7205 Vrms
2022-04-02 17:05:33,0.8172 Vrms
2022-04-02 17:05:34,0.7409 Vrms
2022-04-02 17:05:35,0.7329 Vrms
2022-04-02 17:05:36,0.7413 Vrms
2022-04-02 17:05:37,0.7513 Vrms
2022-04-02 17:05:38,0.7117 Vrms
2022-04-02 17:05:39,1.0831 Vrms
2022-04-02 17:05:40,0.7572 Vrms
2022-04-02 17:05:41,0.7467 Vrms
2022-04-02 17:05:42,0.9148 Vrms
2022-04-02 17:05:43,0.8180 Vrms
2022-04-02 17:05:44,0.8710 Vrms
2022-04-02 17:05:45,0.7897 Vrms
2022-04-02 17:05:46,0.8989 Vrms
2022-04-02 17:05:47,0.6635 Vrms
2022-04-02 17:05:48,0.6762 Vrms
2022-04-02 17:05:49,0.9183 Vrms
2022-04-02 17:05:50,0.7975 Vrms
2022-04-02 17:05:51,0.8672 Vrms
2022-04-02 17:05:52,1.0826 Vrms
2022-04-02 17:05:53,0.9537 Vrms
2022-04-02 17:05:54,0.8173 Vrms
2022-04-02 17:05:55,0.7328 Vrms
2022-04-02 17:05:56,0.7132 Vrms
2022-04-02 17:05:57,0.7467 Vrms
2022-04-02 17:05:58,0.8142 Vrms
2022-04-02 17:05:59,0.8581 Vrms
2022-04-02 17:06:00,0.6865 Vrms
2022-04-02 17:06:01,0.7298 Vrms
2022-04-02 17:06:02,0.7483 Vrms
2022-04-02 17:06:03,0.7015 Vrms
2022-04-02 17:06:04,0.7995 Vrms
2022-04-02 17:06:05,0.7690 Vrms
2022-04-02 17:06:06,0.8287 Vrms
2022-04-02 17:06:07,0.8123 Vrms
2022-04-02 17:06:08,0.7149 Vrms
2022-04-02 17:06:09,0.8196 Vrms
2022-04-02 17:06:10,0.8999 Vrms
2022-04-02 17:06:11,0.8129 Vrms
2022-04-02 17:06:12,0.7257 Vrms
2022-04-02 17:06:13,0.7261 Vrms
2022-04-02 17:06:14,0.7065 Vrms
2022-04-02 17:06:15,0.7712 Vrms
2022-04-02 17:06:16,0.8157 Vrms
2022-04-02 17:06:17,0.7172 Vrms
2022-04-02 17:06:18,0.7584 Vrms
2022-04-02 17:06:19,0.7854 Vrms
2022-04-02 17:06:20,0.7180 Vrms
2022-04-02 17:06:21,0.6612 Vrms
2022-04-02 17:06:22,0.7825 Vrms
2022-04-02 17:06:23,0.7187 Vrms
2022-04-02 17:06:24,0.6429 Vrms
2022-04-02 17:06:25,0.7229 Vrms
2022-04-02 17:06:26,0.7526 Vrms
2022-04-02 17:06:27,0.6478 Vrms
2022-04-02 17:06:28,0.9164 Vrms
2022-04-02 17:06:29,0.8007 Vrms
2022-04-02 17:06:30,0.7445 Vrms
2022-04-02 17:06:31,0.8041 Vrms
2022-04-02 17:06:32,0.8424 Vrms
2022-04-02 17:06:33,0.7408 Vrms
2022-04-02 17:06:34,0.6843 Vrms
2022-04-02 17:06:35,0.7651 Vrms
2022-04-02 17:06:36,0.8480 Vrms
2022-04-02 17:06:37,0.7735 Vrms
2022-04-02 17:06:38,0.8969 Vrms
2022-04-02 17:06:39,0.7389 Vrms
2022-04-02 17:06:40,0.7786 Vrms
2022-04-02 17:06:41,1.0188 Vrms
2022-04-02 17:06:42,0.7594 Vrms
2022-04-02 17:06:43,0.9019 Vrms
2022-04-02 17:06:44,0.8590 Vrms
2022-04-02 17:06:45,0.7742 Vrms
2022-04-02 17:06:46,0.9565 Vrms
2022-04-02 17:06:47,0.7229 Vrms
2022-04-02 17:06:48,0.8114 Vrms
2022-04-02 17:06:49,0.6847 Vrms
2022-04-02 17:06:50,0.7134 Vrms
2022-04-02 17:06:51,0.8157 Vrms
2022-04-02 17:06:52,0.8953 Vrms
2022-04-02 17:06:53,0.7165 Vrms
2022-04-02 17:06:54,0.7305 Vrms
2022-04-02 17:06:55,0.8206 Vrms
2022-04-02 17:06:56,0.6943 Vrms
2022-04-02 17:06:57,0.6358 Vrms
2022-04-02 17:06:58,0.7889 Vrms
2022-04-02 17:06:59,0.7113 Vrms
2022-04-02 17:07:00,0.8229 Vrms
2022-04-02 17:07:01,0.8077 Vrms
2022-04-02 17:07:02,0.7397 Vrms
2022-04-02 17:07:03,1.0033 Vrms
2022-04-02 17:07:04,0.8349 Vrms
2022-04-02 17:07:05,0.6858 Vrms
2022-04-02 17:07:06,0.7959 Vrms
2022-04-02 17:07:07,0.6725 Vrms
2022-04-02 17:07:08,0.6315 Vrms
2022-04-02 17:07:09,0.7357 Vrms
2022-04-02 17:07:10,0.6847 Vrms
2022-04-02 17:07:11,0.6644 Vrms
2022-04-02 17:07:12,0.7746 Vrms
2022-04-02 17:07:13,0.7299 Vrms
2022-04-02 17:07:14,0.6724 Vrms
2022-04-02 17:07:15,0.7380 Vrms
2022-04-02 17:07:16,0.6645 Vrms
2022-04-02 17:07:17,0.6093 Vrms
2022-04-02 17:07:18,0.6924 Vrms
2022-04-02 17:07:19,0.7065 Vrms
2022-04-02 17:07:20,0.6864 Vrms
2022-04-02 17:07:21,0.6760 Vrms
2022-04-02 17:07:22,0.7973 Vrms
2022-04-02 17:07:23,0.7384 Vrms
2022-04-02 17:07:24,0.7993 Vrms
2022-04-02 17:07:25,0.7415 Vrms
2022-04-02 17:07:26,0.7958 Vrms
2022-04-02 17:07:27,0.7068 Vrms
2022-04-02 17:07:28,0.9847 Vrms
2022-04-02 17:07:29,0.7172 Vrms
2022-04-02 17:07:30,0.7079 Vrms
2022-04-02 17:07:31,0.8213 Vrms
2022-04-02 17:07:32,0.7223 Vrms
2022-04-02 17:07:33,0.8649 Vrms
2022-04-02 17:07:34,0.9018 Vrms
2022-04-02 17:07:35,0.9504 Vrms
2022-04-02 17:07:36,0.6320 Vrms
2022-04-02 17:07:37,0.7270 Vrms
2022-04-02 17:07:38,1.1016 Vrms
2022-04-02 17:07:39,0.7738 Vrms
2022-04-02 17:07:40,0.8774 Vrms
2022-04-02 17:07:41,1.0673 Vrms
2022-04-02 17:07:42,0.8583 Vrms
2022-04-02 17:07:43,0.6953 Vrms
2022-04-02 17:07:44,0.7146 Vrms
2022-04-02 17:07:45,0.7620 Vrms
2022-04-02 17:07:46,0.7399 Vrms
2022-04-02 17:07:47,0.9065 Vrms
2022-04-02 17:07:48,0.7099 Vrms
2022-04-02 17:07:49,0.6932 Vrms
2022-04-02 17:07:50,0.7511 Vrms
2022-04-02 17:07:51,0.6597 Vrms
2022-04-02 17:07:52,0.6225 Vrms
2022-04-02 17:07:53,0.8164 Vrms
2022-04-02 17:07:54,0.6748 Vrms
2022-04-02 17:07:55,0.8688 Vrms
2022-04-02 17:07:56,0.7471 Vrms
2022-04-02 17:07:57,0.7796 Vrms
2022-04-02 17:07:58,0.8214 Vrms
2022-04-02 17:07:59,0.8965 Vrms
2022-04-02 17:08:00,0.7873 Vrms
2022-04-02 17:08:01,0.6664 Vrms
2022-04-02 17:08:02,0.5865 Vrms
2022-04-02 17:08:03,0.5871 Vrms
2022-04-02 17:08:04,0.7363 Vrms
2022-04-02 17:08:05,0.6528 Vrms
2022-04-02 17:08:06,0.7209 Vrms
2022-04-02 17:08:07,0.7437 Vrms
2022-04-02 17:08:08,0.6648 Vrms
2022-04-02 17:08:09,0.6289 Vrms
2022-04-02 17:08:10,0.7625 Vrms
2022-04-02 17:08:11,0.6772 Vrms
2022-04-02 17:08:12,0.6480 Vrms
2022-04-02 17:08:13,0.6712 Vrms
2022-04-02 17:08:14,0.7093 Vrms
2022-04-02 17:08:15,0.6879 Vrms
2022-04-02 17:08:16,0.6541 Vrms
2022-04-02 17:08:17,0.7999 Vrms
2022-04-02 17:08:18,0.7278 Vrms
2022-04-02 17:08:19,0.6978 Vrms
2022-04-02 17:08:20,0.8066 Vrms
2022-04-02 17:08:21,0.7815 Vrms
2022-04-02 17:08:22,0.6591 Vrms
2022-04-02 17:08:23,0.7398 Vrms
2022-04-02 17:08:24,0.7259 Vrms
2022-04-02 17:08:25,0.9398 Vrms
2022-04-02 17:08:26,0.7310 Vrms
2022-04-02 17:08:27,0.9110 Vrms
2022-04-02 17:08:28,0.7077 Vrms
2022-04-02 17:08:29,0.8723 Vrms
2022-04-02 17:08:30,0.8265 Vrms
2022-04-02 17:08:31,0.7545 Vrms
2022-04-02 17:08:32,0.9755 Vrms
2022-04-02 17:08:33,0.8017 Vrms
2022-04-02 17:08:34,0.8411 Vrms
2022-04-02 17:08:35,0.9660 Vrms
2022-04-02 17:08:36,0.7097 Vrms
2022-04-02 17:08:37,0.7684 Vrms
2022-04-02 17:08:38,0.6697 Vrms
2022-04-02 17:08:39,0.7579 Vrms
2022-04-02 17:08:40,0.8999 Vrms
2022-04-02 17:08:41,0.7755 Vrms
2022-04-02 17:08:42,0.7216 Vrms
2022-04-02 17:08:43,0.7981 Vrms
2022-04-02 17:08:44,0.7202 Vrms
2022-04-02 17:08:45,0.6075 Vrms
2022-04-02 17:08:46,0.7261 Vrms
2022-04-02 17:08:47,0.7569 Vrms
2022-04-02 17:08:48,0.6876 Vrms
2022-04-02 17:08:49,0.8877 Vrms
2022-04-02 17:08:50,0.6949 Vrms
2022-04-02 17:08:51,0.8509 Vrms
2022-04-02 17:08:52,0.9161 Vrms
2022-04-02 17:08:53,0.7470 Vrms
2022-04-02 17:08:54,0.7237 Vrms
2022-04-02 17:08:55,0.6456 Vrms
2022-04-02 17:08:56,0.5873 Vrms
2022-04-02 17:08:57,0.7434 Vrms
2022-04-02 17:08:58,0.6772 Vrms
2022-04-02 17:08:59,0.6762 Vrms
2022-04-02 17:09:00,0.6969 Vrms
2022-04-02 17:09:01,0.7507 Vrms
2022-04-02 17:09:02,0.6959 Vrms
2022-04-02 17:09:03,0.5959 Vrms
2022-04-02 17:09:04,0.7468 Vrms
2022-04-02 17:09:05,0.6524 Vrms
2022-04-02 17:09:06,0.5930 Vrms
2022-04-02 17:09:07,0.7336 Vrms
2022-04-02 17:09:08,0.6622 Vrms
2022-04-02 17:09:09,0.6774 Vrms
2022-04-02 17:09:10,0.7447 Vrms
2022-04-02 17:09:11,0.7127 Vrms
2022-04-02 17:09:12,0.6941 Vrms
2022-04-02 17:09:13,0.7726 Vrms
2022-04-02 17:09:14,0.8397 Vrms
2022-04-02 17:09:15,0.6914 Vrms
2022-04-02 17:09:16,0.7453 Vrms
2022-04-02 17:09:17,0.9897 Vrms
2022-04-02 17:09:18,0.6967 Vrms
2022-04-02 17:09:19,0.7646 Vrms
2022-04-02 17:09:20,0.7736 Vrms
2022-04-02 17:09:21,0.7564 Vrms
2022-04-02 17:09:22,0.8813 Vrms
2022-04-02 17:09:23,0.9759 Vrms
2022-04-02 17:09:24,0.7018 Vrms
2022-04-02 17:09:25,0.6788 Vrms
2022-04-02 17:09:26,0.9948 Vrms
2022-04-02 17:09:27,0.8111 Vrms
2022-04-02 17:09:28,0.8188 Vrms
2022-04-02 17:09:29,1.0814 Vrms
2022-04-02 17:09:30,0.9401 Vrms
2022-04-02 17:09:31,0.6924 Vrms
2022-04-02 17:09:32,0.6813 Vrms
2022-04-02 17:09:33,0.7722 Vrms
2022-04-02 17:09:34,0.7662 Vrms
2022-04-02 17:09:35,0.8978 Vrms
2022-04-02 17:09:36,0.7533 Vrms
2022-04-02 17:09:37,0.6641 Vrms
2022-04-02 17:09:38,0.8091 Vrms
2022-04-02 17:09:39,0.6900 Vrms
2022-04-02 17:09:40,0.6354 Vrms
2022-04-02 17:09:41,0.7748 Vrms
2022-04-02 17:09:42,0.6389 Vrms
2022-04-02 17:09:43,0.8426 Vrms
2022-04-02 17:09:44,0.8028 Vrms
2022-04-02 17:09:45,0.7047 Vrms
2022-04-02 17:09:46,0.8664 Vrms
2022-04-02 17:09:47,0.9304 Vrms
2022-04-02 17:09:48,0.7153 Vrms
2022-04-02 17:09:49,0.6948 Vrms
2022-04-02 17:09:50,0.7083 Vrms
2022-04-02 17:09:51,0.5947 Vrms
2022-04-02 17:09:52,0.7648 Vrms
2022-04-02 17:09:53,0.6498 Vrms
2022-04-02 17:09:54,0.6223 Vrms
2022-04-02 17:09:55,0.6943 Vrms
2022-04-02 17:09:56,0.7296 Vrms
2022-04-02 17:09:57,0.6563 Vrms
2022-04-02 17:09:58,0.7126 Vrms
2022-04-02 17:09:59,0.7239 Vrms
2022-04-02 17:10:00,0.6325 Vrms
2022-04-02 17:10:01,0.6491 Vrms
2022-04-02 17:10:02,0.6739 Vrms
2022-04-02 17:10:03,0.6552 Vrms
2022-04-02 17:10:04,0.6526 Vrms
2022-04-02 17:10:05,0.8091 Vrms
2022-04-02 17:10:06,0.7548 Vrms
2022-04-02 17:10:07,0.6738 Vrms
2022-04-02 17:10:08,0.8417 Vrms
2022-04-02 17:10:09,0.7546 Vrms
2022-04-02 17:10:10,0.7339 Vrms
2022-04-02 17:10:11,0.7288 Vrms
2022-04-02 17:10:12,0.7355 Vrms
2022-04-02 17:10:13,0.9202 Vrms
2022-04-02 17:10:14,0.6948 Vrms
2022-04-02 17:10:15,0.8369 Vrms
2022-04-02 17:10:16,0.6824 Vrms
2022-04-02 17:10:17,0.8355 Vrms
2022-04-02 17:10:18,0.8696 Vrms
2022-04-02 17:10:19,0.7289 Vrms
2022-04-02 17:10:20,0.9857 Vrms
2022-04-02 17:10:21,0.8582 Vrms
2022-04-02 17:10:22,0.8176 Vrms
2022-04-02 17:10:23,0.9763 Vrms
2022-04-02 17:10:24,0.7317 Vrms
2022-04-02 17:10:25,0.7797 Vrms
2022-04-02 17:10:26,0.6892 Vrms
2022-04-02 17:10:27,0.7280 Vrms
2022-04-02 17:10:28,0.8599 Vrms
2022-04-02 17:10:29,0.7433 Vrms
2022-04-02 17:10:30,0.7068 Vrms
2022-04-02 17:10:31,0.8285 Vrms
2022-04-02 17:10:32,0.7261 Vrms
2022-04-02 17:10:33,0.6519 Vrms
2022-04-02 17:10:34,0.6965 Vrms
2022-04-02 17:10:35,0.6876 Vrms
2022-04-02 17:10:36,0.6989 Vrms
2022-04-02 17:10:37,0.8500 Vrms
2022-04-02 17:10:38,0.6476 Vrms
2022-04-02 17:10:39,0.8041 Vrms
2022-04-02 17:10:40,0.9183 Vrms
2022-04-02 17:10:41,0.7573 Vrms
2022-04-02 17:10:42,0.7747 Vrms
2022-04-02 17:10:43,0.6974 Vrms
2022-04-02 17:10:44,0.6546 Vrms
2022-04-02 17:10:45,0.7395 Vrms
2022-04-02 17:10:46,0.6326 Vrms
2022-04-02 17:10:47,0.6369 Vrms
2022-04-02 17:10:48,0.6586 Vrms
2022-04-02 17:10:49,0.6581 Vrms
2022-04-02 17:10:50,0.6365 Vrms
2022-04-02 17:10:51,0.6418 Vrms
2022-04-02 17:10:52,0.6898 Vrms
2022-04-02 17:10:53,0.7125 Vrms
2022-04-02 17:10:54,0.7084 Vrms
2022-04-02 17:10:55,0.7714 Vrms
2022-04-02 17:10:56,0.6930 Vrms
2022-04-02 17:10:57,0.5731 Vrms
2022-04-02 17:10:58,0.7627 Vrms
2022-04-02 17:10:59,0.6990 Vrms
2022-04-02 17:11:00,0.6127 Vrms
2022-04-02 17:11:01,0.7629 Vrms
2022-04-02 17:11:02,0.7542 Vrms
2022-04-02 17:11:03,0.7560 Vrms
2022-04-02 17:11:04,0.7538 Vrms
2022-04-02 17:11:05,0.9293 Vrms
2022-04-02 17:11:06,0.7292 Vrms
2022-04-02 17:11:07,0.9240 Vrms
2022-04-02 17:11:08,0.7027 Vrms
2022-04-02 17:11:09,0.9086 Vrms
2022-04-02 17:11:10,0.7270 Vrms
2022-04-02 17:11:11,0.8801 Vrms
2022-04-02 17:11:12,0.6710 Vrms
2022-04-02 17:11:13,0.7116 Vrms
2022-04-02 17:11:14,1.0637 Vrms
2022-04-02 17:11:15,0.8229 Vrms
2022-04-02 17:11:16,0.9166 Vrms
2022-04-02 17:11:17,1.0713 Vrms
2022-04-02 17:11:18,0.8061 Vrms
2022-04-02 17:11:19,0.6849 Vrms
2022-04-02 17:11:20,0.6841 Vrms
2022-04-02 17:11:21,0.7750 Vrms
2022-04-02 17:11:22,0.7232 Vrms
2022-04-02 17:11:23,0.8950 Vrms
2022-04-02 17:11:24,0.7345 Vrms
2022-04-02 17:11:25,0.7936 Vrms
2022-04-02 17:11:26,0.7324 Vrms
2022-04-02 17:11:27,0.6796 Vrms
2022-04-02 17:11:28,0.6931 Vrms
2022-04-02 17:11:29,0.7815 Vrms
2022-04-02 17:11:30,0.6681 Vrms
2022-04-02 17:11:31,0.8364 Vrms
2022-04-02 17:11:32,0.6771 Vrms
2022-04-02 17:11:33,0.7537 Vrms
2022-04-02 17:11:34,0.9027 Vrms
2022-04-02 17:11:35,0.8299 Vrms
2022-04-02 17:11:36,0.7496 Vrms
2022-04-02 17:11:37,0.6843 Vrms
2022-04-02 17:11:38,0.6803 Vrms
2022-04-02 17:11:39,0.7013 Vrms
2022-04-02 17:11:40,0.7402 Vrms
2022-04-02 17:11:41,0.6564 Vrms
2022-04-02 17:11:42,0.6284 Vrms
2022-04-02 17:11:43,0.7005 Vrms
2022-04-02 17:11:44,0.7015 Vrms
2022-04-02 17:11:45,0.6364 Vrms
2022-04-02 17:11:46,0.8012 Vrms
2022-04-02 17:11:47,0.7083 Vrms
2022-04-02 17:11:48,0.6519 Vrms
2022-04-02 17:11:49,0.7488 Vrms
2022-04-02 17:11:50,0.7235 Vrms
2022-04-02 17:11:51,0.6572 Vrms
2022-04-02 17:11:52,0.7791 Vrms
2022-04-02 17:11:53,0.7189 Vrms
2022-04-02 17:11:54,0.6701 Vrms
2022-04-02 17:11:55,0.6698 Vrms
2022-04-02 17:11:56,0.7373 Vrms
2022-04-02 17:11:57,0.7054 Vrms
2022-04-02 17:11:58,0.6813 Vrms
2022-04-02 17:11:59,0.7859 Vrms
2022-04-02 17:12:00,0.9335 Vrms
2022-04-02 17:12:01,0.8347 Vrms
2022-04-02 17:12:02,0.8525 Vrms
2022-04-02 17:12:03,0.7538 Vrms
2022-04-02 17:12:04,0.6874 Vrms
2022-04-02 17:12:05,0.9711 Vrms
2022-04-02 17:12:06,0.6881 Vrms
2022-04-02 17:12:07,0.9178 Vrms
2022-04-02 17:12:08,0.8426 Vrms
2022-04-02 17:12:09,0.7992 Vrms
2022-04-02 17:12:10,1.0566 Vrms
2022-04-02 17:12:11,0.7141 Vrms
2022-04-02 17:12:12,0.7858 Vrms
2022-04-02 17:12:13,0.7203 Vrms
2022-04-02 17:12:14,0.7440 Vrms
2022-04-02 17:12:15,0.7631 Vrms
2022-04-02 17:12:16,0.7842 Vrms
2022-04-02 17:12:17,0.6800 Vrms
2022-04-02 17:12:18,0.7387 Vrms
2022-04-02 17:12:19,0.7281 Vrms
2022-04-02 17:12:20,0.6698 Vrms
2022-04-02 17:12:21,0.7418 Vrms
2022-04-02 17:12:22,0.7878 Vrms
2022-04-02 17:12:23,0.6564 Vrms
2022-04-02 17:12:24,0.8674 Vrms
2022-04-02 17:12:25,0.7173 Vrms
2022-04-02 17:12:26,0.7951 Vrms
2022-04-02 17:12:27,0.8991 Vrms
2022-04-02 17:12:28,0.7531 Vrms
2022-04-02 17:12:29,0.7137 Vrms
2022-04-02 17:12:30,0.6456 Vrms
2022-04-02 17:12:31,0.6751 Vrms
2022-04-02 17:12:32,0.6670 Vrms
2022-04-02 17:12:33,0.7106 Vrms
2022-04-02 17:12:34,0.6534 Vrms
2022-04-02 17:12:35,0.6433 Vrms
2022-04-02 17:12:36,0.8209 Vrms
2022-04-02 17:12:37,0.7159 Vrms
2022-04-02 17:12:38,0.6182 Vrms
2022-04-02 17:12:39,0.7204 Vrms
2022-04-02 17:12:40,0.6539 Vrms
2022-04-02 17:12:41,0.6247 Vrms
2022-04-02 17:12:42,0.7304 Vrms
2022-04-02 17:12:43,0.6161 Vrms
2022-04-02 17:12:44,0.6646 Vrms
2022-04-02 17:12:45,0.7235 Vrms
2022-04-02 17:12:46,0.7072 Vrms
2022-04-02 17:12:47,0.7234 Vrms
2022-04-02 17:12:48,0.7340 Vrms
2022-04-02 17:12:49,0.8167 Vrms
2022-04-02 17:12:50,0.7370 Vrms
2022-04-02 17:12:51,0.7172 Vrms
2022-04-02 17:12:52,0.9750 Vrms
2022-04-02 17:12:53,0.7458 Vrms
2022-04-02 17:12:54,0.7210 Vrms
2022-04-02 17:12:55,0.7633 Vrms
2022-04-02 17:12:56,0.7783 Vrms
2022-04-02 17:12:57,0.8399 Vrms
2022-04-02 17:12:58,0.8866 Vrms
2022-04-02 17:12:59,0.7952 Vrms
2022-04-02 17:13:00,0.6971 Vrms
2022-04-02 17:13:01,1.0385 Vrms
2022-04-02 17:13:02,0.8312 Vrms
2022-04-02 17:13:03,0.8181 Vrms
2022-04-02 17:13:04,1.0168 Vrms
2022-04-02 17:13:05,0.9464 Vrms
2022-04-02 17:13:06,0.7093 Vrms
2022-04-02 17:13:07,0.6659 Vrms
2022-04-02 17:13:08,0.7416 Vrms
2022-04-02 17:13:09,0.7033 Vrms
2022-04-02 17:13:10,0.8921 Vrms
2022-04-02 17:13:11,0.7538 Vrms
2022-04-02 17:13:12,0.7795 Vrms
2022-04-02 17:13:13,0.7369 Vrms
2022-04-02 17:13:14,0.6624 Vrms
2022-04-02 17:13:15,0.6387 Vrms
2022-04-02 17:13:16,0.8467 Vrms
2022-04-02 17:13:17,0.6343 Vrms
2022-04-02 17:13:18,0.8123 Vrms
2022-04-02 17:13:19,0.6920 Vrms
2022-04-02 17:13:20,0.7389 Vrms
2022-04-02 17:13:21,0.8493 Vrms
2022-04-02 17:13:22,0.8564 Vrms
2022-04-02 17:13:23,0.7233 Vrms
2022-04-02 17:13:24,0.7426 Vrms
2022-04-02 17:13:25,0.6493 Vrms
2022-04-02 17:13:26,0.5950 Vrms
2022-04-02 17:13:27,0.7449 Vrms
2022-04-02 17:13:28,0.6587 Vrms
2022-04-02 17:13:29,0.6184 Vrms
2022-04-02 17:13:30,0.6906 Vrms
2022-04-02 17:13:31,0.6157 Vrms
2022-04-02 17:13:32,0.6261 Vrms
2022-04-02 17:13:33,0.7608 Vrms
2022-04-02 17:13:34,0.6998 Vrms
2022-04-02 17:13:35,0.6849 Vrms
2022-04-02 17:13:36,0.7127 Vrms
2022-04-02 17:13:37,0.6926 Vrms
2022-04-02 17:13:38,0.6498 Vrms
2022-04-02 17:13:39,0.7105 Vrms
2022-04-02 17:13:40,0.7250 Vrms
2022-04-02 17:13:41,0.6649 Vrms
2022-04-02 17:13:42,0.6453 Vrms
2022-04-02 17:13:43,0.7482 Vrms
2022-04-02 17:13:44,0.7904 Vrms
2022-04-02 17:13:45,0.6945 Vrms
2022-04-02 17:13:46,0.8368 Vrms
2022-04-02 17:13:47,0.7678 Vrms
2022-04-02 17:13:48,0.9219 Vrms
2022-04-02 17:13:49,0.7810 Vrms
2022-04-02 17:13:50,0.8940 Vrms
2022-04-02 17:13:51,0.7450 Vrms
2022-04-02 17:13:52,0.8831 Vrms
2022-04-02 17:13:53,0.7994 Vrms
2022-04-02 17:13:54,0.8984 Vrms
2022-04-02 17:13:55,0.8744 Vrms
2022-04-02 17:13:56,0.7953 Vrms
2022-04-02 17:13:57,1.0440 Vrms
2022-04-02 17:13:58,0.8270 Vrms
2022-04-02 17:13:59,0.8350 Vrms
2022-04-02 17:14:00,0.7128 Vrms
2022-04-02 17:14:01,0.6958 Vrms
2022-04-02 17:14:02,0.7849 Vrms
2022-04-02 17:14:03,0.8033 Vrms
2022-04-02 17:14:04,0.6748 Vrms
2022-04-02 17:14:05,0.7638 Vrms
2022-04-02 17:14:06,0.7372 Vrms
2022-04-02 17:14:07,0.6623 Vrms
2022-04-02 17:14:08,0.7761 Vrms
2022-04-02 17:14:09,0.7497 Vrms
2022-04-02 17:14:10,0.7095 Vrms
2022-04-02 17:14:11,0.8575 Vrms
2022-04-02 17:14:12,0.7284 Vrms
2022-04-02 17:14:13,0.7571 Vrms
2022-04-02 17:14:14,0.9752 Vrms
2022-04-02 17:14:15,0.7642 Vrms
2022-04-02 17:14:16,0.6922 Vrms
2022-04-02 17:14:17,0.6394 Vrms
2022-04-02 17:14:18,0.6295 Vrms
2022-04-02 17:14:19,0.6311 Vrms
2022-04-02 17:14:20,0.7360 Vrms
2022-04-02 17:14:21,0.7236 Vrms
2022-04-02 17:14:22,0.6166 Vrms
2022-04-02 17:14:23,0.7796 Vrms
2022-04-02 17:14:24,0.7109 Vrms
2022-04-02 17:14:25,0.6660 Vrms
2022-04-02 17:14:26,0.7788 Vrms
2022-04-02 17:14:27,0.6559 Vrms
2022-04-02 17:14:28,0.6063 Vrms
2022-04-02 17:14:29,0.7578 Vrms
2022-04-02 17:14:30,0.7633 Vrms
2022-04-02 17:14:31,0.6585 Vrms
2022-04-02 17:14:32,0.7196 Vrms
2022-04-02 17:14:33,0.6976 Vrms
2022-04-02 17:14:34,0.7402 Vrms
2022-04-02 17:14:35,0.7529 Vrms
2022-04-02 17:14:36,0.8402 Vrms
2022-04-02 17:14:37,0.7084 Vrms
2022-04-02 17:14:38,0.7488 Vrms
2022-04-02 17:14:39,0.9675 Vrms
2022-04-02 17:14:40,0.7511 Vrms
2022-04-02 17:14:41,0.8498 Vrms
2022-04-02 17:14:42,0.7551 Vrms
2022-04-02 17:14:43,0.7204 Vrms
2022-04-02 17:14:44,0.8085 Vrms
2022-04-02 17:14:45,0.8481 Vrms
2022-04-02 17:14:46,0.8126 Vrms
2022-04-02 17:14:47,0.7301 Vrms
2022-04-02 17:14:48,0.9789 Vrms
2022-04-02 17:14:49,0.9031 Vrms
2022-04-02 17:14:50,0.8061 Vrms
2022-04-02 17:14:51,1.0675 Vrms
2022-04-02 17:14:52,0.9057 Vrms
2022-04-02 17:14:53,0.6797 Vrms
2022-04-02 17:14:54,0.6878 Vrms
2022-04-02 17:14:55,0.7448 Vrms
2022-04-02 17:14:56,0.7192 Vrms
2022-04-02 17:14:57,0.8784 Vrms
2022-04-02 17:14:58,0.7165 Vrms
2022-04-02 17:14:59,0.7812 Vrms
2022-04-02 17:15:00,0.7413 Vrms
2022-04-02 17:15:01,0.7081 Vrms
2022-04-02 17:15:02,0.7164 Vrms
